"","Region","sample","Bed thickness","Avg dune height","height in succession","depth in well","facies","Association","Body thickness","sub facies association","bar thickness","Storey thickness","no stories","mm","Notes","STUDY_AREA","type","ZONE","THICKNESS..m.","source","underlying","X","Y","phi","gs_name","gs_other","phi_alter","bed"
"370","5_URUGUAY","UY008",0.1,NA,2.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B9"
"371","5_URUGUAY","UY008",0.1,NA,2.8,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B10"
"372","5_URUGUAY","UY008",0.1,NA,2.9,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B11"
"373","5_URUGUAY","UY008",0.1,NA,3,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B12"
"374","5_URUGUAY","UY008",0.1,NA,3.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B13"
"375","5_URUGUAY","UY008",0.1,NA,3.2,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B14"
"376","5_URUGUAY","UY008",0.5,NA,3.7,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B15"
"377","5_URUGUAY","UY008",0.3,NA,4,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B16"
"378","5_URUGUAY","UY008",0.5,NA,4.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.4,"from .kmz",NA,-55.8811014977339,-31.8794361438172,3,"fine sand","sand",11,"B17"
"379","5_URUGUAY","UY009",0.3,NA,0.3,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,2,"medium sand","sand",10,"B1"
"380","5_URUGUAY","UY009",0.3,NA,0.6,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,2,"medium sand","sand",10,"B2"
"381","5_URUGUAY","UY009",0.4,NA,1,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,2,"medium sand","sand",10,"B3"
"382","5_URUGUAY","UY009",0.5,NA,1.5,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B4"
"383","5_URUGUAY","UY009",0.7,NA,2.2,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B5"
"384","5_URUGUAY","UY009",0.1,NA,2.3,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B6"
"385","5_URUGUAY","UY009",0.2,NA,2.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B7"
"386","5_URUGUAY","UY009",0.2,NA,2.7,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B8"
"387","5_URUGUAY","UY009",0.2,NA,2.9,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B9"
"388","5_URUGUAY","UY009",0.6,NA,3.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B10"
"389","5_URUGUAY","UY009",1.6,NA,5.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B11"
"390","5_URUGUAY","UY009",0.9,NA,6,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B12"
"391","5_URUGUAY","UY009",1,NA,7,NA,"Ht","F",NA,"Fs",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",7,"from .kmz",NA,-55.8971897587477,-31.8690218687911,3,"fine sand","sand",11,"B13"
"392","5_URUGUAY","UY010",0.5,NA,0.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B1"
"393","5_URUGUAY","UY010",1.6,NA,2.1,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B2"
"394","5_URUGUAY","UY010",0.3,NA,2.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B3"
"395","5_URUGUAY","UY010",1.35,NA,3.75,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B4"
"396","5_URUGUAY","UY010",0.1,NA,3.85,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.06,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,4,"very fine sand","sand",12,"B5"
"397","5_URUGUAY","UY010",0.5,NA,4.35,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B6"
"398","5_URUGUAY","UY010",0.4,NA,4.75,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B7"
"399","5_URUGUAY","UY010",0.25,NA,5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B8"
"400","5_URUGUAY","UY010",0.15,NA,5.15,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B9"
"401","5_URUGUAY","UY010",0.6,NA,5.75,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B10"
"402","5_URUGUAY","UY010",0.7,NA,6.45,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B11"
"403","5_URUGUAY","UY010",0.3,NA,6.75,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.25,NA,"6 URUGUAY","crop","21J",6.8,"from .kmz",NA,-55.9320963145201,-31.835958983198,2,"medium sand","sand",10,"B12"
"404","5_URUGUAY","UY011",0.7,NA,0.7,NA,"S?","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B1"
"405","5_URUGUAY","UY011",0.2,NA,0.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B2"
"406","5_URUGUAY","UY011",0.3,NA,1.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B3"
"407","5_URUGUAY","UY011",0.4,NA,1.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B4"
"408","5_URUGUAY","UY011",0.2,NA,1.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B5"
"409","5_URUGUAY","UY011",0.3,NA,2.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B6"
"410","5_URUGUAY","UY011",0.4,NA,2.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B7"
"411","5_URUGUAY","UY011",0.2,NA,2.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B8"
"412","5_URUGUAY","UY011",0.3,NA,3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B9"
"413","5_URUGUAY","UY011",0.4,NA,3.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B10"
"414","5_URUGUAY","UY011",0.2,NA,3.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B11"
"415","5_URUGUAY","UY011",0.3,NA,3.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B12"
"416","5_URUGUAY","UY011",0.4,NA,4.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B13"
"417","5_URUGUAY","UY011",0.2,NA,4.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B14"
"418","5_URUGUAY","UY011",1.2,NA,5.7,NA,"Sti","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B15"
"419","5_URUGUAY","UY011",0.35,NA,6.05,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B16"
"420","5_URUGUAY","UY011",0.35,NA,6.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B17"
"421","5_URUGUAY","UY011",0.4,NA,6.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B18"
"422","5_URUGUAY","UY011",1,NA,7.8,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B19"
"423","5_URUGUAY","UY011",0.15,NA,7.95,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B20"
"424","5_URUGUAY","UY011",0.15,NA,8.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B21"
"425","5_URUGUAY","UY011",0.15,NA,8.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B22"
"426","5_URUGUAY","UY011",0.15,NA,8.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B23"
"427","5_URUGUAY","UY011",0.15,NA,8.55,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B24"
"428","5_URUGUAY","UY011",0.15,NA,8.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B25"
"429","5_URUGUAY","UY011",0.2,NA,8.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B26"
"430","5_URUGUAY","UY011",0.1,NA,9,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B27"
"431","5_URUGUAY","UY011",0.1,NA,9.1,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B28"
"432","5_URUGUAY","UY011",0.1,NA,9.2,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B29"
"433","5_URUGUAY","UY011",0.1,NA,9.3,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B30"
"434","5_URUGUAY","UY011",0.7,NA,10,NA,"Sti","C",NA,"Cpd",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B31"
"435","5_URUGUAY","UY011",1.1,NA,11.1,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",10.95,"from .kmz",NA,-55.6527232059829,-31.4137212988741,3,"fine sand","sand",11,"B32"
"436","5_URUGUAY","UY012",0.4,NA,0.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B1"
"437","5_URUGUAY","UY012",0.3,NA,0.7,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B2"
"438","5_URUGUAY","UY012",0.9,NA,1.6,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B3"
"439","5_URUGUAY","UY012",1.3,NA,2.9,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B4"
"440","5_URUGUAY","UY012",2.85,NA,5.75,NA,"COVERED",NA,NA,NA,NA,NA,NA,NA,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,-12,NA,NA,-4,"B5"
"441","5_URUGUAY","UY012",0.3,NA,6.05,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B6"
"442","5_URUGUAY","UY012",1.3,NA,7.35,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B7"
"443","5_URUGUAY","UY012",1.1,NA,8.45,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B8"
"444","5_URUGUAY","UY012",0.2,NA,8.65,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B9"
"445","5_URUGUAY","UY012",0.3,NA,8.95,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B10"
"446","5_URUGUAY","UY012",0.15,NA,9.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B11"
"447","5_URUGUAY","UY012",0.15,NA,9.25,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B12"
"448","5_URUGUAY","UY012",0.15,NA,9.4,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B13"
"449","5_URUGUAY","UY012",0.15,NA,9.55,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B14"
"450","5_URUGUAY","UY012",0.15,NA,9.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B15"
"451","5_URUGUAY","UY012",0.15,NA,9.85,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B16"
"452","5_URUGUAY","UY012",0.15,NA,10,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B17"
"453","5_URUGUAY","UY012",0.15,NA,10.15,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B18"
"454","5_URUGUAY","UY012",0.15,NA,10.3,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B19"
"455","5_URUGUAY","UY012",0.15,NA,10.45,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B20"
"456","5_URUGUAY","UY012",0.1,NA,10.55,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B21"
"457","5_URUGUAY","UY012",0.45,NA,11,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B22"
"458","5_URUGUAY","UY012",0.35,NA,11.35,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B23"
"459","5_URUGUAY","UY012",0.65,NA,12,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B24"
"460","5_URUGUAY","UY012",0.6,NA,12.6,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B25"
"461","5_URUGUAY","UY012",0.4,NA,13,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B26"
"462","5_URUGUAY","UY012",0.25,NA,13.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B27"
"463","5_URUGUAY","UY012",0.25,NA,13.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B28"
"464","5_URUGUAY","UY012",0.3,NA,13.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B29"
"465","5_URUGUAY","UY012",0.3,NA,14.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B30"
"466","5_URUGUAY","UY012",0.2,NA,14.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B31"
"467","5_URUGUAY","UY012",0.2,NA,14.5,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B32"
"468","5_URUGUAY","UY012",0.15,NA,14.65,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B33"
"469","5_URUGUAY","UY012",0.2,NA,14.85,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B34"
"470","5_URUGUAY","UY012",0.15,NA,15,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B35"
"471","5_URUGUAY","UY012",0.25,NA,15.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B36"
"472","5_URUGUAY","UY012",0.25,NA,15.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,2,"medium sand","sand",10,"B37"
"473","5_URUGUAY","UY012",0.25,NA,15.75,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B38"
"474","5_URUGUAY","UY012",0.1,NA,15.85,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B39"
"475","5_URUGUAY","UY012",0.25,NA,16.1,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B40"
"476","5_URUGUAY","UY012",0.6,NA,16.7,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",16.7,"from .kmz",NA,-55.9153670659747,-31.8577211957628,3,"fine sand","sand",11,"B41"
"477","5_URUGUAY","UY013",0.3,NA,0.3,NA,"S?","C",NA,"Ce",NA,NA,NA,0.06,NA,"5 URUGUAY","crop","21J",4.7,"from .kmz",NA,-55.1314180547034,-31.4226594606814,4,"very fine sand","sand",12,"B1"
"478","5_URUGUAY","UY013",0.2,NA,0.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.125,NA,"5 URUGUAY","crop","21J",4.7,"from .kmz",NA,-55.1314180547034,-31.4226594606814,3,"fine sand","sand",11,"B2"
